Matchday,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
22,Mon Jan 17 2022,18:30,CET/+0100,AC Milan,1-2,1-0,Spezia Calcio,2022-01-17T17:30:00Z
22,Mon Jan 17 2022,18:30,CET/+0100,Bologna FC 1909,0-2,0-1,SSC Napoli,2022-01-17T17:30:00Z
22,Mon Jan 17 2022,20:50,CET/+0100,ACF Fiorentina,6-0,3-0,Genoa CFC,2022-01-17T19:50:00Z
23,Fri Jan 21 2022,20:45,CET/+0100,Hellas Verona FC,2-1,1-1,Bologna FC 1909,2022-01-21T19:45:00Z
23,Sat Jan 22 2022,15:00,CET/+0100,Genoa CFC,0-0,0-0,Udinese Calcio,2022-01-22T14:00:00Z
23,Sat Jan 22 2022,18:05,CET/+0100,FC Internazionale Milano,2-1,1-1,Venezia FC,2022-01-22T17:05:00Z
23,Sat Jan 22 2022,20:45,CET/+0100,SS Lazio,0-0,0-0,Atalanta BC,2022-01-22T19:45:00Z
23,Sun Jan 23 2022,12:30,CET/+0100,Cagliari Calcio,1-1,0-0,ACF Fiorentina,2022-01-23T11:30:00Z
23,Sun Jan 23 2022,15:00,CET/+0100,Torino FC,1-1,1-0,US Sassuolo Calcio,2022-01-23T14:00:00Z
23,Sun Jan 23 2022,15:00,CET/+0100,Spezia Calcio,1-0,0-0,UC Sampdoria,2022-01-23T14:00:00Z
23,Sun Jan 23 2022,15:00,CET/+0100,SSC Napoli,4-1,2-1,US Salernitana 1919,2022-01-23T14:00:00Z
23,Sun Jan 23 2022,18:00,CET/+0100,Empoli FC,2-4,0-4,AS Roma,2022-01-23T17:00:00Z
23,Sun Jan 23 2022,20:45,CET/+0100,AC Milan,0-0,0-0,Juventus FC,2022-01-23T19:45:00Z
24,Sat Feb 5 2022,15:00,CET/+0100,AS Roma,0-0,0-0,Genoa CFC,2022-02-05T14:00:00Z
24,Sat Feb 5 2022,18:00,CET/+0100,FC Internazionale Milano,1-2,1-0,AC Milan,2022-02-05T17:00:00Z
24,Sat Feb 5 2022,20:50,CET/+0100,ACF Fiorentina,0-3,0-0,SS Lazio,2022-02-05T19:50:00Z
24,Sun Feb 6 2022,12:30,CET/+0100,Atalanta BC,1-2,0-0,Cagliari Calcio,2022-02-06T11:30:00Z
24,Sun Feb 6 2022,15:00,CET/+0100,Venezia FC,0-2,0-0,SSC Napoli,2022-02-06T14:00:00Z
24,Sun Feb 6 2022,15:00,CET/+0100,UC Sampdoria,4-0,2-0,US Sassuolo Calcio,2022-02-06T14:00:00Z
24,Sun Feb 6 2022,15:00,CET/+0100,Bologna FC 1909,0-0,0-0,Empoli FC,2022-02-06T14:00:00Z
24,Sun Feb 6 2022,18:00,CET/+0100,Udinese Calcio,2-0,0-0,Torino FC,2022-02-06T17:00:00Z
24,Sun Feb 6 2022,20:45,CET/+0100,Juventus FC,2-0,1-0,Hellas Verona FC,2022-02-06T19:45:00Z
24,Mon Feb 7 2022,20:45,CET/+0100,US Salernitana 1919,2-2,2-2,Spezia Calcio,2022-02-07T19:45:00Z
25,Sat Feb 12 2022,15:00,CET/+0100,SS Lazio,3-0,1-0,Bologna FC 1909,2022-02-12T14:00:00Z
25,Sat Feb 12 2022,18:00,CET/+0100,SSC Napoli,1-1,1-0,FC Internazionale Milano,2022-02-12T17:00:00Z
25,Sat Feb 12 2022,20:45,CET/+0100,Torino FC,1-2,1-1,Venezia FC,2022-02-12T19:45:00Z
25,Sun Feb 13 2022,12:30,CET/+0100,AC Milan,1-0,1-0,UC Sampdoria,2022-02-13T11:30:00Z
25,Sun Feb 13 2022,15:00,CET/+0100,Hellas Verona FC,4-0,2-0,Udinese Calcio,2022-02-13T14:00:00Z
25,Sun Feb 13 2022,15:00,CET/+0100,Genoa CFC,1-1,1-1,US Salernitana 1919,2022-02-13T14:00:00Z
25,Sun Feb 13 2022,15:00,CET/+0100,Empoli FC,1-1,1-0,Cagliari Calcio,2022-02-13T14:00:00Z
25,Sun Feb 13 2022,18:00,CET/+0100,US Sassuolo Calcio,2-2,0-1,AS Roma,2022-02-13T17:00:00Z
25,Sun Feb 13 2022,20:45,CET/+0100,Atalanta BC,1-1,0-0,Juventus FC,2022-02-13T19:45:00Z
25,Mon Feb 14 2022,20:45,CET/+0100,Spezia Calcio,1-2,0-1,ACF Fiorentina,2022-02-14T19:45:00Z
26,Fri Feb 18 2022,20:45,CET/+0100,Juventus FC,1-1,1-0,Torino FC,2022-02-18T19:45:00Z
26,Sat Feb 19 2022,15:00,CET/+0100,UC Sampdoria,2-0,2-0,Empoli FC,2022-02-19T14:00:00Z
26,Sat Feb 19 2022,18:00,CET/+0100,AS Roma,2-2,0-2,Hellas Verona FC,2022-02-19T17:00:00Z
26,Sat Feb 19 2022,20:45,CET/+0100,US Salernitana 1919,2-2,1-1,AC Milan,2022-02-19T19:45:00Z
26,Sun Feb 20 2022,12:30,CET/+0100,ACF Fiorentina,1-0,0-0,Atalanta BC,2022-02-20T11:30:00Z
26,Sun Feb 20 2022,15:00,CET/+0100,Venezia FC,1-1,1-1,Genoa CFC,2022-02-20T14:00:00Z
26,Sun Feb 20 2022,18:00,CET/+0100,FC Internazionale Milano,0-2,0-2,US Sassuolo Calcio,2022-02-20T17:00:00Z
26,Sun Feb 20 2022,20:45,CET/+0100,Udinese Calcio,1-1,1-1,SS Lazio,2022-02-20T19:45:00Z
26,Mon Feb 21 2022,19:00,CET/+0100,Cagliari Calcio,1-1,0-0,SSC Napoli,2022-02-21T18:00:00Z
26,Mon Feb 21 2022,21:00,CET/+0100,Bologna FC 1909,2-1,1-1,Spezia Calcio,2022-02-21T20:00:00Z
27,Fri Feb 25 2022,18:50,CET/+0100,AC Milan,1-1,1-0,Udinese Calcio,2022-02-25T17:50:00Z
27,Fri Feb 25 2022,21:05,CET/+0100,Genoa CFC,0-0,0-0,FC Internazionale Milano,2022-02-25T20:05:00Z
27,Sat Feb 26 2022,15:05,CET/+0100,US Salernitana 1919,1-1,0-1,Bologna FC 1909,2022-02-26T14:05:00Z
27,Sat Feb 26 2022,18:05,CET/+0100,Empoli FC,2-3,1-2,Juventus FC,2022-02-26T17:05:00Z
27,Sat Feb 26 2022,20:50,CET/+0100,US Sassuolo Calcio,2-1,1-0,ACF Fiorentina,2022-02-26T19:50:00Z
27,Sun Feb 27 2022,12:35,CET/+0100,Torino FC,1-2,0-1,Cagliari Calcio,2022-02-27T11:35:00Z
27,Sun Feb 27 2022,15:05,CET/+0100,Hellas Verona FC,3-1,0-0,Venezia FC,2022-02-27T14:05:00Z
27,Sun Feb 27 2022,18:05,CET/+0100,Spezia Calcio,0-1,0-0,AS Roma,2022-02-27T17:05:00Z
27,Sun Feb 27 2022,20:50,CET/+0100,SS Lazio,1-2,0-0,SSC Napoli,2022-02-27T19:50:00Z
27,Mon Feb 28 2022,20:50,CET/+0100,Atalanta BC,4-0,2-0,UC Sampdoria,2022-02-28T19:50:00Z
28,Fri Mar 4 2022,20:45,CET/+0100,FC Internazionale Milano,5-0,2-0,US Salernitana 1919,2022-03-04T19:45:00Z
28,Sat Mar 5 2022,15:00,CET/+0100,Udinese Calcio,2-1,2-1,UC Sampdoria,2022-03-05T14:00:00Z
28,Sat Mar 5 2022,18:00,CET/+0100,AS Roma,1-0,1-0,Atalanta BC,2022-03-05T17:00:00Z
28,Sat Mar 5 2022,20:45,CET/+0100,Cagliari Calcio,0-3,0-2,SS Lazio,2022-03-05T19:45:00Z
28,Sun Mar 6 2022,12:30,CET/+0100,Genoa CFC,0-0,0-0,Empoli FC,2022-03-06T11:30:00Z
28,Sun Mar 6 2022,15:00,CET/+0100,Venezia FC,1-4,1-3,US Sassuolo Calcio,2022-03-06T14:00:00Z
28,Sun Mar 6 2022,15:05,CET/+0100,ACF Fiorentina,1-1,1-1,Hellas Verona FC,2022-03-06T14:05:00Z
28,Sun Mar 6 2022,15:05,CET/+0100,Bologna FC 1909,0-0,0-0,Torino FC,2022-03-06T14:05:00Z
28,Sun Mar 6 2022,18:00,CET/+0100,Juventus FC,1-0,1-0,Spezia Calcio,2022-03-06T17:00:00Z
28,Sun Mar 6 2022,20:45,CET/+0100,SSC Napoli,0-1,0-0,AC Milan,2022-03-06T19:45:00Z
29,Sat Mar 12 2022,15:00,CET/+0100,Spezia Calcio,2-0,0-0,Cagliari Calcio,2022-03-12T14:00:00Z
29,Sat Mar 12 2022,15:00,CET/+0100,US Salernitana 1919,2-2,1-2,US Sassuolo Calcio,2022-03-12T14:00:00Z
29,Sat Mar 12 2022,18:00,CET/+0100,UC Sampdoria,1-3,0-2,Juventus FC,2022-03-12T17:00:00Z
29,Sat Mar 12 2022,20:45,CET/+0100,AC Milan,1-0,1-0,Empoli FC,2022-03-12T19:45:00Z
29,Sun Mar 13 2022,12:30,CET/+0100,ACF Fiorentina,1-0,0-0,Bologna FC 1909,2022-03-13T11:30:00Z
29,Sun Mar 13 2022,15:00,CET/+0100,Hellas Verona FC,1-2,0-1,SSC Napoli,2022-03-13T14:00:00Z
29,Sun Mar 13 2022,18:00,CET/+0100,Udinese Calcio,1-1,1-0,AS Roma,2022-03-13T17:00:00Z
29,Sun Mar 13 2022,18:00,CET/+0100,Atalanta BC,0-0,0-0,Genoa CFC,2022-03-13T17:00:00Z
29,Sun Mar 13 2022,20:45,CET/+0100,Torino FC,1-1,1-0,FC Internazionale Milano,2022-03-13T19:45:00Z
29,Mon Mar 14 2022,20:45,CET/+0100,SS Lazio,1-0,0-0,Venezia FC,2022-03-14T19:45:00Z
30,Fri Mar 18 2022,18:45,CET/+0100,US Sassuolo Calcio,4-1,1-1,Spezia Calcio,2022-03-18T17:45:00Z
30,Fri Mar 18 2022,21:00,CET/+0100,Genoa CFC,1-0,1-0,Torino FC,2022-03-18T20:00:00Z
30,Sat Mar 19 2022,15:00,CET/+0100,SSC Napoli,2-1,0-1,Udinese Calcio,2022-03-19T14:00:00Z
30,Sat Mar 19 2022,18:00,CET/+0100,FC Internazionale Milano,1-1,0-0,ACF Fiorentina,2022-03-19T17:00:00Z
30,Sat Mar 19 2022,20:45,CET/+0100,Cagliari Calcio,0-1,0-0,AC Milan,2022-03-19T19:45:00Z
30,Sun Mar 20 2022,12:30,CET/+0100,Venezia FC,0-2,0-2,UC Sampdoria,2022-03-20T11:30:00Z
30,Sun Mar 20 2022,15:00,CET/+0100,Juventus FC,2-0,2-0,US Salernitana 1919,2022-03-20T14:00:00Z
30,Sun Mar 20 2022,15:00,CET/+0100,Empoli FC,1-1,1-0,Hellas Verona FC,2022-03-20T14:00:00Z
30,Sun Mar 20 2022,18:00,CET/+0100,AS Roma,3-0,3-0,SS Lazio,2022-03-20T17:00:00Z
30,Sun Mar 20 2022,20:45,CET/+0100,Bologna FC 1909,0-1,0-0,Atalanta BC,2022-03-20T19:45:00Z
31,Sat Apr 2 2022,15:00,CEST/+0200,Spezia Calcio,1-0,0-0,Venezia FC,2022-04-02T13:00:00Z
31,Sat Apr 2 2022,18:00,CEST/+0200,SS Lazio,2-1,1-0,US Sassuolo Calcio,2022-04-02T16:00:00Z
31,Sat Apr 2 2022,20:45,CEST/+0200,US Salernitana 1919,0-1,0-1,Torino FC,2022-04-02T18:45:00Z
31,Sun Apr 3 2022,12:30,CEST/+0200,ACF Fiorentina,1-0,0-0,Empoli FC,2022-04-03T10:30:00Z
31,Sun Apr 3 2022,15:00,CEST/+0200,Udinese Calcio,5-1,2-1,Cagliari Calcio,2022-04-03T13:00:00Z
31,Sun Apr 3 2022,15:00,CEST/+0200,Atalanta BC,1-3,0-2,SSC Napoli,2022-04-03T13:00:00Z
31,Sun Apr 3 2022,18:00,CEST/+0200,UC Sampdoria,0-1,0-1,AS Roma,2022-04-03T16:00:00Z
31,Sun Apr 3 2022,20:50,CEST/+0200,Juventus FC,0-1,0-1,FC Internazionale Milano,2022-04-03T18:50:00Z
31,Mon Apr 4 2022,18:30,CEST/+0200,Hellas Verona FC,1-0,1-0,Genoa CFC,2022-04-04T16:30:00Z
31,Mon Apr 4 2022,20:45,CEST/+0200,AC Milan,0-0,0-0,Bologna FC 1909,2022-04-04T18:45:00Z
32,Sat Apr 9 2022,15:00,CEST/+0200,Empoli FC,0-0,0-0,Spezia Calcio,2022-04-09T13:00:00Z
32,Sat Apr 9 2022,18:00,CEST/+0200,FC Internazionale Milano,2-0,2-0,Hellas Verona FC,2022-04-09T16:00:00Z
32,Sat Apr 9 2022,20:45,CEST/+0200,Cagliari Calcio,1-2,1-1,Juventus FC,2022-04-09T18:45:00Z
32,Sun Apr 10 2022,12:30,CEST/+0200,Genoa CFC,1-4,0-2,SS Lazio,2022-04-10T10:30:00Z
32,Sun Apr 10 2022,15:00,CEST/+0200,Venezia FC,1-2,0-1,Udinese Calcio,2022-04-10T13:00:00Z
32,Sun Apr 10 2022,15:00,CEST/+0200,US Sassuolo Calcio,2-1,1-0,Atalanta BC,2022-04-10T13:00:00Z
32,Sun Apr 10 2022,15:00,CEST/+0200,SSC Napoli,2-3,0-1,ACF Fiorentina,2022-04-10T13:00:00Z
32,Sun Apr 10 2022,18:00,CEST/+0200,AS Roma,2-1,0-1,US Salernitana 1919,2022-04-10T16:00:00Z
32,Sun Apr 10 2022,20:45,CEST/+0200,Torino FC,0-0,0-0,AC Milan,2022-04-10T18:45:00Z
32,Mon Apr 11 2022,20:45,CEST/+0200,Bologna FC 1909,2-0,0-0,UC Sampdoria,2022-04-11T18:45:00Z
33,Fri Apr 15 2022,19:00,CEST/+0200,Spezia Calcio,1-3,0-1,FC Internazionale Milano,2022-04-15T17:00:00Z
33,Fri Apr 15 2022,21:00,CEST/+0200,AC Milan,2-0,1-0,Genoa CFC,2022-04-15T19:00:00Z
33,Sat Apr 16 2022,12:30,CEST/+0200,Cagliari Calcio,1-0,1-0,US Sassuolo Calcio,2022-04-16T10:30:00Z
33,Sat Apr 16 2022,14:30,CEST/+0200,Udinese Calcio,4-1,1-0,Empoli FC,2022-04-16T12:30:00Z
33,Sat Apr 16 2022,14:30,CEST/+0200,UC Sampdoria,1-2,1-2,US Salernitana 1919,2022-04-16T12:30:00Z
33,Sat Apr 16 2022,16:30,CEST/+0200,ACF Fiorentina,1-0,1-0,Venezia FC,2022-04-16T14:30:00Z
33,Sat Apr 16 2022,18:30,CEST/+0200,Juventus FC,1-1,0-0,Bologna FC 1909,2022-04-16T16:30:00Z
33,Sat Apr 16 2022,20:45,CEST/+0200,SS Lazio,1-1,0-0,Torino FC,2022-04-16T18:45:00Z
33,Mon Apr 18 2022,19:00,CEST/+0200,SSC Napoli,1-1,1-0,AS Roma,2022-04-18T17:00:00Z
33,Mon Apr 18 2022,21:00,CEST/+0200,Atalanta BC,1-2,0-1,Hellas Verona FC,2022-04-18T19:00:00Z
19,Wed Apr 20 2022,18:45,CEST/+0200,Udinese Calcio,0-1,0-0,US Salernitana 1919,2022-04-20T16:45:00Z
34,Sat Apr 23 2022,15:00,CEST/+0200,Venezia FC,1-3,0-1,Atalanta BC,2022-04-23T13:00:00Z
34,Sat Apr 23 2022,15:00,CEST/+0200,Torino FC,2-1,1-0,Spezia Calcio,2022-04-23T13:00:00Z
34,Sat Apr 23 2022,18:00,CEST/+0200,FC Internazionale Milano,3-1,2-0,AS Roma,2022-04-23T16:00:00Z
34,Sat Apr 23 2022,20:45,CEST/+0200,Hellas Verona FC,1-1,0-1,UC Sampdoria,2022-04-23T18:45:00Z
34,Sun Apr 24 2022,12:30,CEST/+0200,US Salernitana 1919,2-1,1-0,ACF Fiorentina,2022-04-24T10:30:00Z
34,Sun Apr 24 2022,15:00,CEST/+0200,Empoli FC,3-2,0-1,SSC Napoli,2022-04-24T13:00:00Z
34,Sun Apr 24 2022,15:00,CEST/+0200,Bologna FC 1909,2-2,1-1,Udinese Calcio,2022-04-24T13:00:00Z
34,Sun Apr 24 2022,18:00,CEST/+0200,Genoa CFC,1-0,0-0,Cagliari Calcio,2022-04-24T16:00:00Z
34,Sun Apr 24 2022,20:45,CEST/+0200,SS Lazio,1-2,1-0,AC Milan,2022-04-24T18:45:00Z
34,Mon Apr 25 2022,20:45,CEST/+0200,US Sassuolo Calcio,1-2,1-1,Juventus FC,2022-04-25T18:45:00Z
20,Wed Apr 27 2022,18:00,CEST/+0200,ACF Fiorentina,0-4,0-2,Udinese Calcio,2022-04-27T16:00:00Z
20,Wed Apr 27 2022,20:15,CEST/+0200,Bologna FC 1909,2-1,1-1,FC Internazionale Milano,2022-04-27T18:15:00Z
20,Wed Apr 27 2022,20:15,CEST/+0200,Atalanta BC,4-4,2-2,Torino FC,2022-04-27T18:15:00Z
35,Sat Apr 30 2022,15:00,CEST/+0200,SSC Napoli,6-1,4-0,US Sassuolo Calcio,2022-04-30T13:00:00Z
35,Sat Apr 30 2022,15:00,CEST/+0200,Cagliari Calcio,1-2,0-2,Hellas Verona FC,2022-04-30T13:00:00Z
35,Sat Apr 30 2022,18:00,CEST/+0200,UC Sampdoria,1-0,1-0,Genoa CFC,2022-04-30T16:00:00Z
35,Sat Apr 30 2022,20:45,CEST/+0200,Spezia Calcio,3-4,2-1,SS Lazio,2022-04-30T18:45:00Z
35,Sun May 1 2022,12:30,CEST/+0200,Juventus FC,2-1,1-0,Venezia FC,2022-05-01T10:30:00Z
35,Sun May 1 2022,15:00,CEST/+0200,AC Milan,1-0,0-0,ACF Fiorentina,2022-05-01T13:00:00Z
35,Sun May 1 2022,15:00,CEST/+0200,Empoli FC,1-3,0-0,Torino FC,2022-05-01T13:00:00Z
35,Sun May 1 2022,18:00,CEST/+0200,Udinese Calcio,1-2,0-2,FC Internazionale Milano,2022-05-01T16:00:00Z
35,Sun May 1 2022,20:45,CEST/+0200,AS Roma,0-0,0-0,Bologna FC 1909,2022-05-01T18:45:00Z
35,Mon May 2 2022,20:45,CEST/+0200,Atalanta BC,1-1,0-1,US Salernitana 1919,2022-05-02T18:45:00Z
20,Thu May 5 2022,18:00,CEST/+0200,US Salernitana 1919,2-1,1-0,Venezia FC,2022-05-05T16:00:00Z
36,Fri May 6 2022,18:45,CEST/+0200,FC Internazionale Milano,4-2,2-2,Empoli FC,2022-05-06T16:45:00Z
36,Fri May 6 2022,21:00,CEST/+0200,Genoa CFC,2-1,0-0,Juventus FC,2022-05-06T19:00:00Z
36,Sat May 7 2022,15:00,CEST/+0200,Torino FC,0-1,0-0,SSC Napoli,2022-05-07T13:00:00Z
36,Sat May 7 2022,18:00,CEST/+0200,US Sassuolo Calcio,1-1,1-0,Udinese Calcio,2022-05-07T16:00:00Z
36,Sat May 7 2022,20:45,CEST/+0200,SS Lazio,2-0,1-0,UC Sampdoria,2022-05-07T18:45:00Z
36,Sun May 8 2022,12:30,CEST/+0200,Spezia Calcio,1-3,1-1,Atalanta BC,2022-05-08T10:30:00Z
36,Sun May 8 2022,15:00,CEST/+0200,Venezia FC,4-3,2-1,Bologna FC 1909,2022-05-08T13:00:00Z
36,Sun May 8 2022,18:00,CEST/+0200,US Salernitana 1919,1-1,0-0,Cagliari Calcio,2022-05-08T16:00:00Z
36,Sun May 8 2022,20:45,CEST/+0200,Hellas Verona FC,1-3,1-1,AC Milan,2022-05-08T18:45:00Z
36,Mon May 9 2022,20:45,CEST/+0200,ACF Fiorentina,2-0,2-0,AS Roma,2022-05-09T18:45:00Z
37,Sat May 14 2022,15:00,CEST/+0200,Empoli FC,1-1,1-0,US Salernitana 1919,2022-05-14T13:00:00Z
37,Sat May 14 2022,18:00,CEST/+0200,Udinese Calcio,2-3,1-2,Spezia Calcio,2022-05-14T16:00:00Z
37,Sat May 14 2022,18:00,CEST/+0200,Hellas Verona FC,0-1,0-1,Torino FC,2022-05-14T16:00:00Z
37,Sat May 14 2022,20:45,CEST/+0200,AS Roma,1-1,0-1,Venezia FC,2022-05-14T18:45:00Z
37,Sun May 15 2022,12:35,CEST/+0200,Bologna FC 1909,1-3,0-1,US Sassuolo Calcio,2022-05-15T10:35:00Z
37,Sun May 15 2022,15:05,CEST/+0200,SSC Napoli,3-0,1-0,Genoa CFC,2022-05-15T13:05:00Z
37,Sun May 15 2022,18:00,CEST/+0200,AC Milan,2-0,0-0,Atalanta BC,2022-05-15T16:00:00Z
37,Sun May 15 2022,20:45,CEST/+0200,Cagliari Calcio,1-3,0-1,FC Internazionale Milano,2022-05-15T18:45:00Z
37,Mon May 16 2022,18:30,CEST/+0200,UC Sampdoria,4-1,2-0,ACF Fiorentina,2022-05-16T16:30:00Z
37,Mon May 16 2022,20:45,CEST/+0200,Juventus FC,2-2,2-0,SS Lazio,2022-05-16T18:45:00Z
38,Fri May 20 2022,20:45,CEST/+0200,Torino FC,0-3,0-2,AS Roma,2022-05-20T18:45:00Z
38,Sat May 21 2022,17:15,CEST/+0200,Genoa CFC,0-1,0-0,Bologna FC 1909,2022-05-21T15:15:00Z
38,Sat May 21 2022,20:45,CEST/+0200,SS Lazio,3-3,2-2,Hellas Verona FC,2022-05-21T18:45:00Z
38,Sat May 21 2022,20:45,CEST/+0200,ACF Fiorentina,2-0,1-0,Juventus FC,2022-05-21T18:45:00Z
38,Sat May 21 2022,20:50,CEST/+0200,Atalanta BC,0-1,0-0,Empoli FC,2022-05-21T18:50:00Z
38,Sun May 22 2022,12:30,CEST/+0200,Spezia Calcio,0-3,0-3,SSC Napoli,2022-05-22T10:30:00Z
38,Sun May 22 2022,18:00,CEST/+0200,US Sassuolo Calcio,0-3,0-3,AC Milan,2022-05-22T16:00:00Z
38,Sun May 22 2022,18:05,CEST/+0200,FC Internazionale Milano,3-0,0-0,UC Sampdoria,2022-05-22T16:05:00Z
38,Sun May 22 2022,21:00,CEST/+0200,Venezia FC,0-0,0-0,Cagliari Calcio,2022-05-22T19:00:00Z
38,Sun May 22 2022,21:00,CEST/+0200,US Salernitana 1919,0-4,0-3,Udinese Calcio,2022-05-22T19:00:00Z
