Matchday,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,Status,UTC
19,Sat Jan 14 2023,17:00,CET / UTC+0100,Racing Club de Lens,1-0,0-0,AJ Auxerre,,FINISHED,2023-01-14T16:00:00Z
19,Sat Jan 14 2023,19:00,CET / UTC+0100,Olympique de Marseille,3-1,1-1,FC Lorient,,FINISHED,2023-01-14T18:00:00Z
19,Sat Jan 14 2023,21:00,CET / UTC+0100,Olympique Lyonnais,1-2,1-2,RC Strasbourg Alsace,,FINISHED,2023-01-14T20:00:00Z
19,Sun Jan 15 2023,13:00,CET / UTC+0100,Lille OSC,5-1,2-0,ES Troyes AC,,FINISHED,2023-01-15T12:00:00Z
19,Sun Jan 15 2023,15:00,CET / UTC+0100,Toulouse FC,1-1,0-1,Stade Brestois 29,,FINISHED,2023-01-15T14:00:00Z
19,Sun Jan 15 2023,15:00,CET / UTC+0100,Stade de Reims,0-0,0-0,OGC Nice,,FINISHED,2023-01-15T14:00:00Z
19,Sun Jan 15 2023,15:00,CET / UTC+0100,Montpellier HSC,0-3,0-1,FC Nantes,,FINISHED,2023-01-15T14:00:00Z
19,Sun Jan 15 2023,15:00,CET / UTC+0100,Angers SCO,1-2,0-1,Clermont Foot 63,,FINISHED,2023-01-15T14:00:00Z
19,Sun Jan 15 2023,17:05,CET / UTC+0100,AS Monaco FC,7-1,5-1,AC Ajaccio,,FINISHED,2023-01-15T16:05:00Z
19,Sun Jan 15 2023,20:45,CET / UTC+0100,Stade Rennais FC 1901,1-0,0-0,Paris Saint-Germain FC,,FINISHED,2023-01-15T19:45:00Z
20,Fri Jan 27 2023,21:00,CET / UTC+0100,FC Lorient,2-1,2-0,Stade Rennais FC 1901,,FINISHED,2023-01-27T20:00:00Z
20,Sat Jan 28 2023,17:00,CET / UTC+0100,ES Troyes AC,1-1,0-0,Racing Club de Lens,,FINISHED,2023-01-28T16:00:00Z
20,Sat Jan 28 2023,21:00,CET / UTC+0100,Olympique de Marseille,1-1,0-1,AS Monaco FC,,FINISHED,2023-01-28T20:00:00Z
20,Sun Jan 29 2023,13:00,CET / UTC+0100,OGC Nice,1-0,1-0,Lille OSC,,FINISHED,2023-01-29T12:00:00Z
20,Sun Jan 29 2023,15:00,CET / UTC+0100,Stade Brestois 29,4-0,2-0,Angers SCO,,FINISHED,2023-01-29T14:00:00Z
20,Sun Jan 29 2023,15:00,CET / UTC+0100,RC Strasbourg Alsace,1-2,1-1,Toulouse FC,,FINISHED,2023-01-29T14:00:00Z
20,Sun Jan 29 2023,15:00,CET / UTC+0100,Clermont Foot 63,0-0,0-0,FC Nantes,,FINISHED,2023-01-29T14:00:00Z
20,Sun Jan 29 2023,15:00,CET / UTC+0100,AJ Auxerre,0-2,0-0,Montpellier HSC,,FINISHED,2023-01-29T14:00:00Z
20,Sun Jan 29 2023,17:05,CET / UTC+0100,AC Ajaccio,0-2,0-1,Olympique Lyonnais,,FINISHED,2023-01-29T16:05:00Z
20,Sun Jan 29 2023,20:45,CET / UTC+0100,Paris Saint-Germain FC,1-1,0-0,Stade de Reims,,FINISHED,2023-01-29T19:45:00Z
21,Wed Feb 1 2023,19:00,CET / UTC+0100,Toulouse FC,4-1,2-1,ES Troyes AC,,FINISHED,2023-02-01T18:00:00Z
21,Wed Feb 1 2023,19:00,CET / UTC+0100,Stade de Reims,4-2,1-2,FC Lorient,,FINISHED,2023-02-01T18:00:00Z
21,Wed Feb 1 2023,19:00,CET / UTC+0100,Lille OSC,0-0,0-0,Clermont Foot 63,,FINISHED,2023-02-01T18:00:00Z
21,Wed Feb 1 2023,19:00,CET / UTC+0100,FC Nantes,0-2,0-0,Olympique de Marseille,,FINISHED,2023-02-01T18:00:00Z
21,Wed Feb 1 2023,19:00,CET / UTC+0100,Angers SCO,1-2,1-0,AC Ajaccio,,FINISHED,2023-02-01T18:00:00Z
21,Wed Feb 1 2023,21:00,CET / UTC+0100,Stade Rennais FC 1901,3-0,2-0,RC Strasbourg Alsace,,FINISHED,2023-02-01T20:00:00Z
21,Wed Feb 1 2023,21:00,CET / UTC+0100,Racing Club de Lens,0-1,0-0,OGC Nice,,FINISHED,2023-02-01T20:00:00Z
21,Wed Feb 1 2023,21:00,CET / UTC+0100,Olympique Lyonnais,0-0,0-0,Stade Brestois 29,,FINISHED,2023-02-01T20:00:00Z
21,Wed Feb 1 2023,21:00,CET / UTC+0100,Montpellier HSC,1-3,0-0,Paris Saint-Germain FC,,FINISHED,2023-02-01T20:00:00Z
21,Wed Feb 1 2023,21:00,CET / UTC+0100,AS Monaco FC,3-2,2-0,AJ Auxerre,,FINISHED,2023-02-01T20:00:00Z
22,Sat Feb 4 2023,17:00,CET / UTC+0100,Paris Saint-Germain FC,2-1,1-1,Toulouse FC,,FINISHED,2023-02-04T16:00:00Z
22,Sat Feb 4 2023,19:00,CET / UTC+0100,ES Troyes AC,1-3,0-1,Olympique Lyonnais,,FINISHED,2023-02-04T18:00:00Z
22,Sat Feb 4 2023,21:00,CET / UTC+0100,Stade Rennais FC 1901,1-3,1-0,Lille OSC,,FINISHED,2023-02-04T20:00:00Z
22,Sun Feb 5 2023,13:00,CET / UTC+0100,Clermont Foot 63,0-2,0-2,AS Monaco FC,,FINISHED,2023-02-05T12:00:00Z
22,Sun Feb 5 2023,15:00,CET / UTC+0100,RC Strasbourg Alsace,2-0,2-0,Montpellier HSC,,FINISHED,2023-02-05T14:00:00Z
22,Sun Feb 5 2023,15:00,CET / UTC+0100,FC Lorient,0-0,0-0,Angers SCO,,FINISHED,2023-02-05T14:00:00Z
22,Sun Feb 5 2023,15:00,CET / UTC+0100,AJ Auxerre,0-0,0-0,Stade de Reims,,FINISHED,2023-02-05T14:00:00Z
22,Sun Feb 5 2023,15:00,CET / UTC+0100,AC Ajaccio,0-2,0-0,FC Nantes,,FINISHED,2023-02-05T14:00:00Z
22,Sun Feb 5 2023,17:05,CET / UTC+0100,Stade Brestois 29,1-1,0-0,Racing Club de Lens,,FINISHED,2023-02-05T16:05:00Z
22,Sun Feb 5 2023,20:45,CET / UTC+0100,Olympique de Marseille,1-3,0-2,OGC Nice,,FINISHED,2023-02-05T19:45:00Z
23,Fri Feb 10 2023,21:00,CET / UTC+0100,OGC Nice,3-0,1-0,AC Ajaccio,,FINISHED,2023-02-10T20:00:00Z
23,Sat Feb 11 2023,17:00,CET / UTC+0100,AS Monaco FC,3-1,3-1,Paris Saint-Germain FC,,FINISHED,2023-02-11T16:00:00Z
23,Sat Feb 11 2023,21:48,CET / UTC+0100,Clermont Foot 63,0-2,0-1,Olympique de Marseille,,FINISHED,2023-02-11T20:48:00Z
23,Sun Feb 12 2023,13:00,CET / UTC+0100,Toulouse FC,3-1,3-0,Stade Rennais FC 1901,,FINISHED,2023-02-12T12:00:00Z
23,Sun Feb 12 2023,15:00,CET / UTC+0100,Stade de Reims,4-0,2-0,ES Troyes AC,,FINISHED,2023-02-12T14:00:00Z
23,Sun Feb 12 2023,15:00,CET / UTC+0100,Montpellier HSC,3-0,2-0,Stade Brestois 29,,FINISHED,2023-02-12T14:00:00Z
23,Sun Feb 12 2023,15:00,CET / UTC+0100,Lille OSC,2-0,2-0,RC Strasbourg Alsace,,FINISHED,2023-02-12T14:00:00Z
23,Sun Feb 12 2023,15:00,CET / UTC+0100,Angers SCO,1-1,1-1,AJ Auxerre,,FINISHED,2023-02-12T14:00:00Z
23,Sun Feb 12 2023,17:05,CET / UTC+0100,FC Nantes,1-0,0-0,FC Lorient,,FINISHED,2023-02-12T16:05:00Z
23,Sun Feb 12 2023,20:45,CET / UTC+0100,Olympique Lyonnais,2-1,1-1,Racing Club de Lens,,FINISHED,2023-02-12T19:45:00Z
24,Fri Feb 17 2023,21:00,CET / UTC+0100,AJ Auxerre,2-1,0-1,Olympique Lyonnais,,FINISHED,2023-02-17T20:00:00Z
24,Sat Feb 18 2023,17:00,CET / UTC+0100,OGC Nice,0-0,0-0,Stade de Reims,,FINISHED,2023-02-18T16:00:00Z
24,Sat Feb 18 2023,21:00,CET / UTC+0100,RC Strasbourg Alsace,2-1,2-0,Angers SCO,,FINISHED,2023-02-18T20:00:00Z
24,Sun Feb 19 2023,13:00,CET / UTC+0100,Paris Saint-Germain FC,4-3,2-1,Lille OSC,,FINISHED,2023-02-19T12:00:00Z
24,Sun Feb 19 2023,15:00,CET / UTC+0100,ES Troyes AC,0-1,0-0,Montpellier HSC,,FINISHED,2023-02-19T14:00:00Z
24,Sun Feb 19 2023,15:00,CET / UTC+0100,Stade Rennais FC 1901,2-0,1-0,Clermont Foot 63,,FINISHED,2023-02-19T14:00:00Z
24,Sun Feb 19 2023,15:00,CET / UTC+0100,Stade Brestois 29,1-2,0-1,AS Monaco FC,,FINISHED,2023-02-19T14:00:00Z
24,Sun Feb 19 2023,15:00,CET / UTC+0100,FC Lorient,3-0,2-0,AC Ajaccio,,FINISHED,2023-02-19T14:00:00Z
24,Sun Feb 19 2023,17:05,CET / UTC+0100,Racing Club de Lens,3-1,2-1,FC Nantes,,FINISHED,2023-02-19T16:05:00Z
24,Sun Feb 19 2023,20:45,CET / UTC+0100,Toulouse FC,2-3,1-0,Olympique de Marseille,,FINISHED,2023-02-19T19:45:00Z
25,Fri Feb 24 2023,21:00,CET / UTC+0100,Lille OSC,2-1,0-1,Stade Brestois 29,,FINISHED,2023-02-24T20:00:00Z
25,Sat Feb 25 2023,17:00,CET / UTC+0100,Angers SCO,1-3,0-1,Olympique Lyonnais,,FINISHED,2023-02-25T16:00:00Z
25,Sat Feb 25 2023,21:00,CET / UTC+0100,Montpellier HSC,1-1,0-1,Racing Club de Lens,,FINISHED,2023-02-25T20:00:00Z
25,Sun Feb 26 2023,13:00,CET / UTC+0100,FC Lorient,0-1,0-0,AJ Auxerre,,FINISHED,2023-02-26T12:00:00Z
25,Sun Feb 26 2023,15:00,CET / UTC+0100,Clermont Foot 63,1-1,0-1,RC Strasbourg Alsace,,FINISHED,2023-02-26T14:00:00Z
25,Sun Feb 26 2023,15:00,CET / UTC+0100,AC Ajaccio,2-1,0-1,ES Troyes AC,,FINISHED,2023-02-26T14:00:00Z
25,Sun Feb 26 2023,15:00,CET / UTC+0100,Stade de Reims,3-0,2-0,Toulouse FC,,FINISHED,2023-02-26T14:00:00Z
25,Sun Feb 26 2023,15:00,CET / UTC+0100,FC Nantes,0-1,0-1,Stade Rennais FC 1901,,FINISHED,2023-02-26T14:00:00Z
25,Sun Feb 26 2023,17:05,CET / UTC+0100,AS Monaco FC,0-3,0-3,OGC Nice,,FINISHED,2023-02-26T16:05:00Z
25,Sun Feb 26 2023,20:45,CET / UTC+0100,Olympique de Marseille,0-3,0-2,Paris Saint-Germain FC,,FINISHED,2023-02-26T19:45:00Z
26,Fri Mar 3 2023,21:00,CET / UTC+0100,OGC Nice,1-1,1-1,AJ Auxerre,,FINISHED,2023-03-03T20:00:00Z
26,Sat Mar 4 2023,17:00,CET / UTC+0100,Racing Club de Lens,1-1,1-0,Lille OSC,,FINISHED,2023-03-04T16:00:00Z
26,Sat Mar 4 2023,21:00,CET / UTC+0100,Paris Saint-Germain FC,4-2,2-2,FC Nantes,,FINISHED,2023-03-04T20:00:00Z
26,Sun Mar 5 2023,13:00,CET / UTC+0100,ES Troyes AC,2-2,1-0,AS Monaco FC,,FINISHED,2023-03-05T12:00:00Z
26,Sun Mar 5 2023,15:00,CET / UTC+0100,Toulouse FC,0-1,0-0,Clermont Foot 63,,FINISHED,2023-03-05T14:00:00Z
26,Sun Mar 5 2023,15:00,CET / UTC+0100,Stade de Reims,1-0,0-0,AC Ajaccio,,FINISHED,2023-03-05T14:00:00Z
26,Sun Mar 5 2023,15:00,CET / UTC+0100,RC Strasbourg Alsace,0-1,0-1,Stade Brestois 29,,FINISHED,2023-03-05T14:00:00Z
26,Sun Mar 5 2023,15:00,CET / UTC+0100,Montpellier HSC,5-0,3-0,Angers SCO,,FINISHED,2023-03-05T14:00:00Z
26,Sun Mar 5 2023,17:05,CET / UTC+0100,Olympique Lyonnais,0-0,0-0,FC Lorient,,FINISHED,2023-03-05T16:05:00Z
26,Sun Mar 5 2023,20:45,CET / UTC+0100,Stade Rennais FC 1901,0-1,0-0,Olympique de Marseille,,FINISHED,2023-03-05T19:45:00Z
27,Fri Mar 10 2023,21:00,CET / UTC+0100,Lille OSC,3-3,0-0,Olympique Lyonnais,,FINISHED,2023-03-10T20:00:00Z
27,Sat Mar 11 2023,17:00,CET / UTC+0100,AJ Auxerre,0-0,0-0,Stade Rennais FC 1901,,FINISHED,2023-03-11T16:00:00Z
27,Sat Mar 11 2023,21:00,CET / UTC+0100,Stade Brestois 29,1-2,1-1,Paris Saint-Germain FC,,FINISHED,2023-03-11T20:00:00Z
27,Sun Mar 12 2023,13:00,CET / UTC+0100,Clermont Foot 63,0-4,0-3,Racing Club de Lens,,FINISHED,2023-03-12T12:00:00Z
27,Sun Mar 12 2023,15:00,CET / UTC+0100,FC Nantes,2-2,1-1,OGC Nice,,FINISHED,2023-03-12T14:00:00Z
27,Sun Mar 12 2023,15:00,CET / UTC+0100,FC Lorient,2-0,1-0,ES Troyes AC,,FINISHED,2023-03-12T14:00:00Z
27,Sun Mar 12 2023,15:00,CET / UTC+0100,Angers SCO,0-2,0-1,Toulouse FC,,FINISHED,2023-03-12T14:00:00Z
27,Sun Mar 12 2023,15:00,CET / UTC+0100,AC Ajaccio,0-1,0-0,Montpellier HSC,,FINISHED,2023-03-12T14:00:00Z
27,Sun Mar 12 2023,17:05,CET / UTC+0100,AS Monaco FC,0-1,0-0,Stade de Reims,,FINISHED,2023-03-12T16:05:00Z
27,Sun Mar 12 2023,20:45,CET / UTC+0100,Olympique de Marseille,2-2,0-0,RC Strasbourg Alsace,,FINISHED,2023-03-12T19:45:00Z
28,Fri Mar 17 2023,21:00,CET / UTC+0100,Olympique Lyonnais,1-1,1-1,FC Nantes,,FINISHED,2023-03-17T20:00:00Z
28,Sat Mar 18 2023,17:00,CET / UTC+0100,Toulouse FC,0-2,0-0,Lille OSC,,FINISHED,2023-03-18T16:00:00Z
28,Sat Mar 18 2023,21:00,CET / UTC+0100,Racing Club de Lens,3-0,2-0,Angers SCO,,FINISHED,2023-03-18T20:00:00Z
28,Sun Mar 19 2023,13:00,CET / UTC+0100,AC Ajaccio,0-2,0-1,AS Monaco FC,,FINISHED,2023-03-19T12:00:00Z
28,Sun Mar 19 2023,15:00,CET / UTC+0100,ES Troyes AC,2-2,2-1,Stade Brestois 29,,FINISHED,2023-03-19T14:00:00Z
28,Sun Mar 19 2023,15:00,CET / UTC+0100,RC Strasbourg Alsace,2-0,1-0,AJ Auxerre,,FINISHED,2023-03-19T14:00:00Z
28,Sun Mar 19 2023,15:00,CET / UTC+0100,OGC Nice,1-1,0-1,FC Lorient,,FINISHED,2023-03-19T14:00:00Z
28,Sun Mar 19 2023,15:00,CET / UTC+0100,Montpellier HSC,2-1,0-1,Clermont Foot 63,,FINISHED,2023-03-19T14:00:00Z
28,Sun Mar 19 2023,17:05,CET / UTC+0100,Paris Saint-Germain FC,0-2,0-1,Stade Rennais FC 1901,,FINISHED,2023-03-19T16:05:00Z
28,Sun Mar 19 2023,20:45,CET / UTC+0100,Stade de Reims,1-2,1-2,Olympique de Marseille,,FINISHED,2023-03-19T19:45:00Z
29,Fri Mar 31 2023,21:00,CEST / UTC+0200,Olympique de Marseille,1-1,1-1,Montpellier HSC,,FINISHED,2023-03-31T19:00:00Z
29,Sat Apr 1 2023,17:00,CEST / UTC+0200,AJ Auxerre,1-0,0-0,ES Troyes AC,,FINISHED,2023-04-01T15:00:00Z
29,Sat Apr 1 2023,21:00,CEST / UTC+0200,Stade Rennais FC 1901,0-1,0-1,Racing Club de Lens,,FINISHED,2023-04-01T19:00:00Z
29,Sun Apr 2 2023,13:00,CEST / UTC+0200,Lille OSC,3-1,1-0,FC Lorient,,FINISHED,2023-04-02T11:00:00Z
29,Sun Apr 2 2023,15:00,CEST / UTC+0200,Stade Brestois 29,3-1,1-1,Toulouse FC,,FINISHED,2023-04-02T13:00:00Z
29,Sun Apr 2 2023,15:00,CEST / UTC+0200,FC Nantes,0-3,0-2,Stade de Reims,,FINISHED,2023-04-02T13:00:00Z
29,Sun Apr 2 2023,15:00,CEST / UTC+0200,Clermont Foot 63,2-1,0-1,AC Ajaccio,,FINISHED,2023-04-02T13:00:00Z
29,Sun Apr 2 2023,15:00,CEST / UTC+0200,Angers SCO,1-1,1-1,OGC Nice,,FINISHED,2023-04-02T13:00:00Z
29,Sun Apr 2 2023,17:05,CEST / UTC+0200,AS Monaco FC,4-3,1-2,RC Strasbourg Alsace,,FINISHED,2023-04-02T15:05:00Z
29,Sun Apr 2 2023,20:55,CEST / UTC+0200,Paris Saint-Germain FC,0-1,0-0,Olympique Lyonnais,,FINISHED,2023-04-02T18:55:00Z
30,Fri Apr 7 2023,21:00,CEST / UTC+0200,Racing Club de Lens,2-1,1-0,RC Strasbourg Alsace,,FINISHED,2023-04-07T19:00:00Z
30,Sat Apr 8 2023,17:00,CEST / UTC+0200,Angers SCO,1-0,0-0,Lille OSC,,FINISHED,2023-04-08T15:00:00Z
30,Sat Apr 8 2023,21:00,CEST / UTC+0200,OGC Nice,0-2,0-1,Paris Saint-Germain FC,,FINISHED,2023-04-08T19:00:00Z
30,Sun Apr 9 2023,13:00,CEST / UTC+0200,Olympique Lyonnais,3-1,0-1,Stade Rennais FC 1901,,FINISHED,2023-04-09T11:00:00Z
30,Sun Apr 9 2023,15:00,CEST / UTC+0200,ES Troyes AC,0-2,0-2,Clermont Foot 63,,FINISHED,2023-04-09T13:00:00Z
30,Sun Apr 9 2023,15:00,CEST / UTC+0200,Stade de Reims,1-1,0-1,Stade Brestois 29,,FINISHED,2023-04-09T13:00:00Z
30,Sun Apr 9 2023,15:00,CEST / UTC+0200,Montpellier HSC,1-2,0-1,Toulouse FC,,FINISHED,2023-04-09T13:00:00Z
30,Sun Apr 9 2023,15:00,CEST / UTC+0200,AC Ajaccio,0-3,0-3,AJ Auxerre,,FINISHED,2023-04-09T13:00:00Z
30,Sun Apr 9 2023,17:05,CEST / UTC+0200,FC Nantes,2-2,0-2,AS Monaco FC,,FINISHED,2023-04-09T15:05:00Z
30,Sun Apr 9 2023,20:45,CEST / UTC+0200,FC Lorient,0-0,0-0,Olympique de Marseille,,FINISHED,2023-04-09T18:45:00Z
31,Fri Apr 14 2023,21:00,CEST / UTC+0200,Toulouse FC,1-2,1-1,Olympique Lyonnais,,FINISHED,2023-04-14T19:00:00Z
31,Sat Apr 15 2023,17:00,CEST / UTC+0200,Stade Rennais FC 1901,3-0,2-0,Stade de Reims,,FINISHED,2023-04-15T15:00:00Z
31,Sat Apr 15 2023,21:00,CEST / UTC+0200,Paris Saint-Germain FC,3-1,3-0,Racing Club de Lens,,FINISHED,2023-04-15T19:00:00Z
31,Sun Apr 16 2023,13:00,CEST / UTC+0200,Lille OSC,2-1,0-1,Montpellier HSC,,FINISHED,2023-04-16T11:00:00Z
31,Sun Apr 16 2023,15:00,CEST / UTC+0200,Stade Brestois 29,1-0,1-0,OGC Nice,,FINISHED,2023-04-16T13:00:00Z
31,Sun Apr 16 2023,15:00,CEST / UTC+0200,RC Strasbourg Alsace,3-1,1-0,AC Ajaccio,,FINISHED,2023-04-16T13:00:00Z
31,Sun Apr 16 2023,15:00,CEST / UTC+0200,Clermont Foot 63,2-1,2-1,Angers SCO,,FINISHED,2023-04-16T13:00:00Z
31,Sun Apr 16 2023,15:00,CEST / UTC+0200,AJ Auxerre,2-1,2-0,FC Nantes,,FINISHED,2023-04-16T13:00:00Z
31,Sun Apr 16 2023,17:05,CEST / UTC+0200,AS Monaco FC,3-1,2-0,FC Lorient,,FINISHED,2023-04-16T15:05:00Z
31,Sun Apr 16 2023,20:45,CEST / UTC+0200,Olympique de Marseille,3-1,2-0,ES Troyes AC,,FINISHED,2023-04-16T18:45:00Z
32,Fri Apr 21 2023,21:00,CEST / UTC+0200,Angers SCO,1-2,0-2,Paris Saint-Germain FC,,FINISHED,2023-04-21T19:00:00Z
32,Sat Apr 22 2023,17:00,CEST / UTC+0200,AJ Auxerre,1-1,0-1,Lille OSC,,FINISHED,2023-04-22T15:00:00Z
32,Sat Apr 22 2023,21:00,CEST / UTC+0200,Racing Club de Lens,3-0,2-0,AS Monaco FC,,FINISHED,2023-04-22T19:00:00Z
32,Sun Apr 23 2023,13:00,CEST / UTC+0200,Stade de Reims,0-2,0-2,RC Strasbourg Alsace,,FINISHED,2023-04-23T11:00:00Z
32,Sun Apr 23 2023,15:00,CEST / UTC+0200,OGC Nice,1-2,1-1,Clermont Foot 63,,FINISHED,2023-04-23T13:00:00Z
32,Sun Apr 23 2023,15:00,CEST / UTC+0200,FC Nantes,2-2,1-0,ES Troyes AC,,FINISHED,2023-04-23T13:00:00Z
32,Sun Apr 23 2023,15:00,CEST / UTC+0200,FC Lorient,0-1,0-0,Toulouse FC,,FINISHED,2023-04-23T13:00:00Z
32,Sun Apr 23 2023,15:00,CEST / UTC+0200,AC Ajaccio,0-0,0-0,Stade Brestois 29,,FINISHED,2023-04-23T13:00:00Z
32,Sun Apr 23 2023,17:05,CEST / UTC+0200,Montpellier HSC,1-0,0-0,Stade Rennais FC 1901,,FINISHED,2023-04-23T15:05:00Z
32,Sun Apr 23 2023,20:45,CEST / UTC+0200,Olympique Lyonnais,1-2,0-1,Olympique de Marseille,,FINISHED,2023-04-23T18:45:00Z
33,Fri Apr 28 2023,21:00,CEST / UTC+0200,RC Strasbourg Alsace,1-2,1-2,Olympique Lyonnais,,FINISHED,2023-04-28T19:00:00Z
33,Sat Apr 29 2023,17:00,CEST / UTC+0200,Lille OSC,3-0,3-0,AC Ajaccio,,FINISHED,2023-04-29T15:00:00Z
33,Sun Apr 30 2023,13:00,CEST / UTC+0200,AS Monaco FC,0-4,0-1,Montpellier HSC,,FINISHED,2023-04-30T11:00:00Z
33,Sun Apr 30 2023,15:00,CEST / UTC+0200,ES Troyes AC,0-1,0-1,OGC Nice,,FINISHED,2023-04-30T13:00:00Z
33,Sun Apr 30 2023,15:00,CEST / UTC+0200,Stade Rennais FC 1901,4-2,2-2,Angers SCO,,FINISHED,2023-04-30T13:00:00Z
33,Sun Apr 30 2023,15:00,CEST / UTC+0200,Clermont Foot 63,1-0,1-0,Stade de Reims,,FINISHED,2023-04-30T13:00:00Z
33,Sun Apr 30 2023,17:05,CEST / UTC+0200,Paris Saint-Germain FC,1-3,1-2,FC Lorient,,FINISHED,2023-04-30T15:05:00Z
33,Sun Apr 30 2023,20:45,CEST / UTC+0200,Olympique de Marseille,2-1,0-1,AJ Auxerre,,FINISHED,2023-04-30T18:45:00Z
33,Tue May 2 2023,21:00,CEST / UTC+0200,Toulouse FC,0-1,0-1,Racing Club de Lens,,FINISHED,2023-05-02T19:00:00Z
33,Wed May 3 2023,21:00,CEST / UTC+0200,Stade Brestois 29,2-0,2-0,FC Nantes,,FINISHED,2023-05-03T19:00:00Z
34,Sat May 6 2023,17:00,CEST / UTC+0200,OGC Nice,2-1,0-0,Stade Rennais FC 1901,,FINISHED,2023-05-06T15:00:00Z
34,Sat May 6 2023,19:00,CEST / UTC+0200,Stade de Reims,1-0,1-0,Lille OSC,,FINISHED,2023-05-06T17:00:00Z
34,Sat May 6 2023,21:00,CEST / UTC+0200,Racing Club de Lens,2-1,1-0,Olympique de Marseille,,FINISHED,2023-05-06T19:00:00Z
34,Sun May 7 2023,13:00,CEST / UTC+0200,Angers SCO,1-2,0-1,AS Monaco FC,,FINISHED,2023-05-07T11:00:00Z
34,Sun May 7 2023,15:00,CEST / UTC+0200,FC Nantes,0-2,0-1,RC Strasbourg Alsace,,FINISHED,2023-05-07T13:00:00Z
34,Sun May 7 2023,15:00,CEST / UTC+0200,FC Lorient,2-1,1-0,Stade Brestois 29,,FINISHED,2023-05-07T13:00:00Z
34,Sun May 7 2023,15:00,CEST / UTC+0200,AJ Auxerre,1-1,1-0,Clermont Foot 63,,FINISHED,2023-05-07T13:00:00Z
34,Sun May 7 2023,15:00,CEST / UTC+0200,AC Ajaccio,0-0,0-0,Toulouse FC,,FINISHED,2023-05-07T13:00:00Z
34,Sun May 7 2023,17:05,CEST / UTC+0200,Olympique Lyonnais,5-4,1-2,Montpellier HSC,,FINISHED,2023-05-07T15:05:00Z
34,Sun May 7 2023,20:45,CEST / UTC+0200,ES Troyes AC,1-3,0-1,Paris Saint-Germain FC,,FINISHED,2023-05-07T18:45:00Z
35,Fri May 12 2023,21:00,CEST / UTC+0200,Racing Club de Lens,2-1,1-1,Stade de Reims,,FINISHED,2023-05-12T19:00:00Z
35,Sat May 13 2023,17:00,CEST / UTC+0200,RC Strasbourg Alsace,2-0,1-0,OGC Nice,,FINISHED,2023-05-13T15:00:00Z
35,Sat May 13 2023,21:00,CEST / UTC+0200,Paris Saint-Germain FC,5-0,2-0,AC Ajaccio,,FINISHED,2023-05-13T19:00:00Z
35,Sun May 14 2023,13:00,CEST / UTC+0200,Clermont Foot 63,2-1,1-1,Olympique Lyonnais,,FINISHED,2023-05-14T11:00:00Z
35,Sun May 14 2023,15:00,CEST / UTC+0200,Stade Rennais FC 1901,4-0,1-0,ES Troyes AC,,FINISHED,2023-05-14T13:00:00Z
35,Sun May 14 2023,15:00,CEST / UTC+0200,Stade Brestois 29,1-0,0-0,AJ Auxerre,,FINISHED,2023-05-14T13:00:00Z
35,Sun May 14 2023,15:00,CEST / UTC+0200,Montpellier HSC,1-1,0-0,FC Lorient,,FINISHED,2023-05-14T13:00:00Z
35,Sun May 14 2023,16:30,CEST / UTC+0200,Toulouse FC,0-0,0-0,FC Nantes,,FINISHED,2023-05-14T14:30:00Z
35,Sun May 14 2023,17:05,CEST / UTC+0200,AS Monaco FC,0-0,0-0,Lille OSC,,FINISHED,2023-05-14T15:05:00Z
35,Sun May 14 2023,20:45,CEST / UTC+0200,Olympique de Marseille,3-1,1-1,Angers SCO,,FINISHED,2023-05-14T18:45:00Z
36,Fri May 19 2023,21:00,CEST / UTC+0200,Olympique Lyonnais,3-1,1-1,AS Monaco FC,,FINISHED,2023-05-19T19:00:00Z
36,Sat May 20 2023,17:00,CEST / UTC+0200,FC Nantes,0-3,0-1,Montpellier HSC,,FINISHED,2023-05-20T15:00:00Z
36,Sat May 20 2023,21:00,CEST / UTC+0200,Lille OSC,2-1,0-1,Olympique de Marseille,,FINISHED,2023-05-20T19:00:00Z
36,Sun May 21 2023,13:00,CEST / UTC+0200,AC Ajaccio,0-5,0-4,Stade Rennais FC 1901,,FINISHED,2023-05-21T11:00:00Z
36,Sun May 21 2023,15:00,CEST / UTC+0200,ES Troyes AC,1-1,0-1,RC Strasbourg Alsace,,FINISHED,2023-05-21T13:00:00Z
36,Sun May 21 2023,15:00,CEST / UTC+0200,Stade de Reims,2-2,1-0,Angers SCO,,FINISHED,2023-05-21T13:00:00Z
36,Sun May 21 2023,15:00,CEST / UTC+0200,Stade Brestois 29,2-1,1-1,Clermont Foot 63,,FINISHED,2023-05-21T13:00:00Z
36,Sun May 21 2023,15:00,CEST / UTC+0200,OGC Nice,0-0,0-0,Toulouse FC,,FINISHED,2023-05-21T13:00:00Z
36,Sun May 21 2023,17:05,CEST / UTC+0200,FC Lorient,1-3,1-2,Racing Club de Lens,,FINISHED,2023-05-21T15:05:00Z
36,Sun May 21 2023,20:45,CEST / UTC+0200,AJ Auxerre,1-2,0-2,Paris Saint-Germain FC,,FINISHED,2023-05-21T18:45:00Z
37,Sat May 27 2023,21:00,CEST / UTC+0200,Toulouse FC,1-1,1-1,AJ Auxerre,,FINISHED,2023-05-27T19:00:00Z
37,Sat May 27 2023,21:00,CEST / UTC+0200,Stade Rennais FC 1901,2-0,0-0,AS Monaco FC,,FINISHED,2023-05-27T19:00:00Z
